session_id,user_id,episode_id,event_type,position_ms,seek_to_ms,duration_ms,speed,device,autoplay,created_at
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,425000,,475000,1.0,android,False,2026-07-14T21:46:56.500000+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,435000,,475000,1.0,android,False,2026-07-14T21:47:06.500000+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,445000,,475000,1.0,android,False,2026-07-14T21:47:16.500000+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,455000,,475000,1.0,android,False,2026-07-14T21:47:26.500000+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,seek,465000,426051,475000,1.0,android,False,2026-07-14T21:47:36.500000+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,426051,,475000,1.0,android,False,2026-07-14T21:47:38+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,436051,,475000,1.0,android,False,2026-07-14T21:47:48+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,446051,,475000,1.0,android,False,2026-07-14T21:47:58+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,456051,,475000,1.0,android,False,2026-07-14T21:48:08+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,heartbeat,466051,,475000,1.0,android,False,2026-07-14T21:48:18+00:00
3866e9fd-c8ed-58da-8ae3-7267f79abedf,2,1001,complete,475000,,475000,1.0,android,False,2026-07-14T21:48:28+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,play_start,0,,525000,1.0,android,True,2026-07-16T03:06:28+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,0,,525000,1.0,android,True,2026-07-16T03:06:28+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,10000,,525000,1.0,android,True,2026-07-16T03:06:38+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,20000,,525000,1.0,android,True,2026-07-16T03:06:48+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,30000,,525000,1.0,android,True,2026-07-16T03:06:58+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,40000,,525000,1.0,android,True,2026-07-16T03:07:08+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,50000,,525000,1.0,android,True,2026-07-16T03:07:18+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,60000,,525000,1.0,android,True,2026-07-16T03:07:28+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,70000,,525000,1.0,android,True,2026-07-16T03:07:38+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,80000,,525000,1.0,android,True,2026-07-16T03:07:48+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,90000,,525000,1.0,android,True,2026-07-16T03:07:58+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,100000,,525000,1.0,android,True,2026-07-16T03:08:08+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,110000,,525000,1.0,android,True,2026-07-16T03:08:18+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,120000,,525000,1.0,android,True,2026-07-16T03:08:28+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,130000,,525000,1.0,android,True,2026-07-16T03:08:38+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,seek,140000,93120,525000,1.0,android,True,2026-07-16T03:08:48+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,93120,,525000,1.0,android,True,2026-07-16T03:08:49.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,103120,,525000,1.0,android,True,2026-07-16T03:08:59.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,113120,,525000,1.0,android,True,2026-07-16T03:09:09.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,123120,,525000,1.0,android,True,2026-07-16T03:09:19.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,133120,,525000,1.0,android,True,2026-07-16T03:09:29.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,143120,,525000,1.0,android,True,2026-07-16T03:09:39.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,153120,,525000,1.0,android,True,2026-07-16T03:09:49.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,pause,163120,,525000,1.0,android,True,2026-07-16T03:09:59.500000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,resume,163120,,525000,1.0,android,True,2026-07-16T03:11:22.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,163120,,525000,1.0,android,True,2026-07-16T03:11:22.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,173120,,525000,1.0,android,True,2026-07-16T03:11:32.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,180000,,525000,1.0,android,True,2026-07-16T03:11:42.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,190000,,525000,1.0,android,True,2026-07-16T03:11:52.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,200000,,525000,1.0,android,True,2026-07-16T03:12:02.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,210000,,525000,1.0,android,True,2026-07-16T03:12:12.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,220000,,525000,1.0,android,True,2026-07-16T03:12:22.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,seek,230000,194547,525000,1.0,android,True,2026-07-16T03:12:32.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,194547,,525000,1.0,android,True,2026-07-16T03:12:34.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,204547,,525000,1.0,android,True,2026-07-16T03:12:44.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,214547,,525000,1.0,android,True,2026-07-16T03:12:54.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,224547,,525000,1.0,android,True,2026-07-16T03:13:04.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,234547,,525000,1.0,android,True,2026-07-16T03:13:14.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,244547,,525000,1.0,android,True,2026-07-16T03:13:24.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,254547,,525000,1.0,android,True,2026-07-16T03:13:34.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,264547,,525000,1.0,android,True,2026-07-16T03:13:44.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,265000,,525000,1.0,android,True,2026-07-16T03:13:54.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,275000,,525000,1.0,android,True,2026-07-16T03:14:04.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,285000,,525000,1.0,android,True,2026-07-16T03:14:14.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,295000,,525000,1.0,android,True,2026-07-16T03:14:24.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,305000,,525000,1.0,android,True,2026-07-16T03:14:34.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,315000,,525000,1.0,android,True,2026-07-16T03:14:44.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,seek,325000,272428,525000,1.0,android,True,2026-07-16T03:14:54.456000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,272428,,525000,1.0,android,True,2026-07-16T03:14:55.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,282428,,525000,1.0,android,True,2026-07-16T03:15:05.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,292428,,525000,1.0,android,True,2026-07-16T03:15:15.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,302428,,525000,1.0,android,True,2026-07-16T03:15:25.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,312428,,525000,1.0,android,True,2026-07-16T03:15:35.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,322428,,525000,1.0,android,True,2026-07-16T03:15:45.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,332428,,525000,1.0,android,True,2026-07-16T03:15:55.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,342428,,525000,1.0,android,True,2026-07-16T03:16:05.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,352428,,525000,1.0,android,True,2026-07-16T03:16:15.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,speed_change,360000,,525000,1.25,android,True,2026-07-16T03:16:25.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,skip,378641,460000,525000,1.25,android,True,2026-07-16T03:16:25.956000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,460000,,525000,1.25,android,True,2026-07-16T03:16:27.556000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,470000,,525000,1.25,android,True,2026-07-16T03:16:35.556000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,heartbeat,480000,,525000,1.25,android,True,2026-07-16T03:16:43.556000+00:00
73334db8-37c4-5570-a4e6-546dc090cd17,2,1002,stop,490000,,525000,1.25,android,True,2026-07-16T03:16:51.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,play_start,0,,525000,1.0,android,True,2026-07-17T04:26:51.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,0,,525000,1.0,android,True,2026-07-17T04:26:51.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,10000,,525000,1.0,android,True,2026-07-17T04:27:01.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,20000,,525000,1.0,android,True,2026-07-17T04:27:11.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,30000,,525000,1.0,android,True,2026-07-17T04:27:21.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,seek,40000,17313,525000,1.0,android,True,2026-07-17T04:27:31.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,17313,,525000,1.0,android,True,2026-07-17T04:27:33.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,27313,,525000,1.0,android,True,2026-07-17T04:27:43.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,37313,,525000,1.0,android,True,2026-07-17T04:27:53.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,47313,,525000,1.0,android,True,2026-07-17T04:28:03.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,57313,,525000,1.0,android,True,2026-07-17T04:28:13.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,65000,,525000,1.0,android,True,2026-07-17T04:28:23.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,75000,,525000,1.0,android,True,2026-07-17T04:28:33.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,85000,,525000,1.0,android,True,2026-07-17T04:28:43.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,95000,,525000,1.0,android,True,2026-07-17T04:28:53.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,105000,,525000,1.0,android,True,2026-07-17T04:29:03.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,115000,,525000,1.0,android,True,2026-07-17T04:29:13.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,125000,,525000,1.0,android,True,2026-07-17T04:29:23.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,135000,,525000,1.0,android,True,2026-07-17T04:29:33.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,145000,,525000,1.0,android,True,2026-07-17T04:29:43.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,155000,,525000,1.0,android,True,2026-07-17T04:29:53.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,seek,165000,96170,525000,1.0,android,True,2026-07-17T04:30:03.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,96170,,525000,1.0,android,True,2026-07-17T04:30:04.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,106170,,525000,1.0,android,True,2026-07-17T04:30:14.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,116170,,525000,1.0,android,True,2026-07-17T04:30:24.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,126170,,525000,1.0,android,True,2026-07-17T04:30:34.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,136170,,525000,1.0,android,True,2026-07-17T04:30:44.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,146170,,525000,1.0,android,True,2026-07-17T04:30:54.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,156170,,525000,1.0,android,True,2026-07-17T04:31:04.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,166170,,525000,1.0,android,True,2026-07-17T04:31:14.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,176170,,525000,1.0,android,True,2026-07-17T04:31:24.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,185000,,525000,1.0,android,True,2026-07-17T04:31:34.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,195000,,525000,1.0,android,True,2026-07-17T04:31:44.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,205000,,525000,1.0,android,True,2026-07-17T04:31:54.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,215000,,525000,1.0,android,True,2026-07-17T04:32:04.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,225000,,525000,1.0,android,True,2026-07-17T04:32:14.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,seek,235000,191235,525000,1.0,android,True,2026-07-17T04:32:24.556000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,191235,,525000,1.0,android,True,2026-07-17T04:32:26.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,201235,,525000,1.0,android,True,2026-07-17T04:32:36.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,211235,,525000,1.0,android,True,2026-07-17T04:32:46.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,221235,,525000,1.0,android,True,2026-07-17T04:32:56.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,231235,,525000,1.0,android,True,2026-07-17T04:33:06.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,241235,,525000,1.0,android,True,2026-07-17T04:33:16.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,251235,,525000,1.0,android,True,2026-07-17T04:33:26.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,261235,,525000,1.0,android,True,2026-07-17T04:33:36.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,271235,,525000,1.0,android,True,2026-07-17T04:33:46.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,275000,,525000,1.0,android,True,2026-07-17T04:33:56.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,285000,,525000,1.0,android,True,2026-07-17T04:34:06.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,pause,295000,,525000,1.0,android,True,2026-07-17T04:34:16.056000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,resume,295000,,525000,1.0,android,True,2026-07-17T04:35:43.814000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,295000,,525000,1.0,android,True,2026-07-17T04:35:43.814000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,305000,,525000,1.0,android,True,2026-07-17T04:35:53.814000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,315000,,525000,1.0,android,True,2026-07-17T04:36:03.814000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,seek,325000,296244,525000,1.0,android,True,2026-07-17T04:36:13.814000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,296244,,525000,1.0,android,True,2026-07-17T04:36:15.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,306244,,525000,1.0,android,True,2026-07-17T04:36:25.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,316244,,525000,1.0,android,True,2026-07-17T04:36:35.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,326244,,525000,1.0,android,True,2026-07-17T04:36:45.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,336244,,525000,1.0,android,True,2026-07-17T04:36:55.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,346244,,525000,1.0,android,True,2026-07-17T04:37:05.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,356244,,525000,1.0,android,True,2026-07-17T04:37:15.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,360000,,525000,1.0,android,True,2026-07-17T04:37:25.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,370000,,525000,1.0,android,True,2026-07-17T04:37:35.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,380000,,525000,1.0,android,True,2026-07-17T04:37:45.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,390000,,525000,1.0,android,True,2026-07-17T04:37:55.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,pause,400000,,525000,1.0,android,True,2026-07-17T04:38:05.314000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,resume,400000,,525000,1.0,android,True,2026-07-17T04:38:16.009000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,heartbeat,400000,,525000,1.0,android,True,2026-07-17T04:38:16.009000+00:00
0093581d-313d-5f3c-b07a-b4ab25d78535,2,1003,pause,410000,,525000,1.0,android,True,2026-07-17T04:38:26.009000+00:00
